folderDirectory,filename,end_slice,start_slice,protocolName,systemModel,systemFieldStrength_T,receiverChannels,institutionName,sequence_type,encodeX,encodeY,reconX,reconY,numSlices,datasetName,systemVendor
,file_brain_AXFLAIR_200_6002458.h5,16,0,AXFLAIR,Skyra,2.8936,16,NYU LANGONE CBI,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_201_6002996.h5,16,0,AXFLAIR,Skyra,2.8936,20,TH RADIOLOGY,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_200_6002576.h5,16,0,AXFLAIR,Skyra,2.8936,20,NYU LANGONE CBI,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_200_6002425.h5,16,0,AXFLAIR,Skyra,2.8936,20,NYU LANGONE CBI,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_200_6002456.h5,16,0,AXFLAIR,Skyra,2.8936,16,NYU LANGONE CBI,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_201_6002940.h5,16,0,AXFLAIR,Skyra,2.8936,16,TH RADIOLOGY,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_200_6002501.h5,16,0,AXFLAIR,Skyra,2.8936,20,NYU LANGONE CBI,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_201_6003029.h5,16,0,AXFLAIR,Skyra,2.8936,20,TH RADIOLOGY,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_200_6002595.h5,16,0,AXFLAIR,Skyra,2.8936,16,NYU LANGONE CBI,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_201_6002981.h5,16,0,AXFLAIR,Skyra,2.8936,20,TH RADIOLOGY,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_201_6003016.h5,16,0,AXFLAIR,Skyra,2.8936,12,TH RADIOLOGY,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_201_6002991.h5,16,0,AXFLAIR,Skyra,2.8936,12,TH RADIOLOGY,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_200_6002585.h5,16,0,AXFLAIR,Skyra,2.8936,16,NYU LANGONE CBI,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_201_6002934.h5,16,0,AXFLAIR,Skyra,2.8936,16,TH RADIOLOGY,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_201_6002896.h5,16,0,AXFLAIR,Skyra,2.8936,20,TH RADIOLOGY,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_200_6002567.h5,14,0,AXFLAIR,Skyra,2.8936,20,NYU LANGONE CBI,TurboSpinEcho,640,320,320,320,14,fastmri_brain,
,file_brain_AXFLAIR_201_6003009.h5,16,0,AXFLAIR,Skyra,2.8936,16,TH RADIOLOGY,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_201_6003017.h5,16,0,AXFLAIR,Skyra,2.8936,2,TH RADIOLOGY,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_201_6002997.h5,16,0,AXFLAIR,Skyra,2.8936,20,TH RADIOLOGY,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_200_6002503.h5,16,0,AXFLAIR,Skyra,2.8936,20,NYU LANGONE CBI,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_200_6002506.h5,16,0,AXFLAIR,Skyra,2.8936,16,NYU LANGONE CBI,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_200_6002629.h5,16,0,AXFLAIR,Skyra,2.8936,16,NYU LANGONE CBI,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_201_6002987.h5,16,0,AXFLAIR,Skyra,2.8936,16,TH RADIOLOGY,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_201_6002918.h5,16,0,AXFLAIR,Skyra,2.8936,16,TH RADIOLOGY,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_200_6002618.h5,16,0,AXFLAIR,Skyra,2.8936,16,NYU LANGONE CBI,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_200_6002644.h5,16,0,AXFLAIR,Skyra,2.8936,20,NYU LANGONE CBI,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_200_6002631.h5,16,0,AXFLAIR,Skyra,2.8936,20,NYU LANGONE CBI,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_201_6002881.h5,16,0,AXFLAIR,Skyra,2.8936,24,TH RADIOLOGY,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_200_6002549.h5,16,0,AXFLAIR,Skyra,2.8936,20,NYU LANGONE CBI,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_200_6002614.h5,16,0,AXFLAIR,Skyra,2.8936,16,NYU LANGONE CBI,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_200_6002543.h5,16,0,AXFLAIR,Skyra,2.8936,16,NYU LANGONE CBI,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_200_6002496.h5,16,0,AXFLAIR,Skyra,2.8936,16,NYU LANGONE CBI,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_200_6002616.h5,16,0,AXFLAIR,Skyra,2.8936,20,NYU LANGONE CBI,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_200_6002520.h5,16,0,AXFLAIR,Skyra,2.8936,16,NYU LANGONE CBI,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_200_6002658.h5,16,0,AXFLAIR,Skyra,2.8936,16,NYU LANGONE CBI,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_200_6002579.h5,16,0,AXFLAIR,Skyra,2.8936,20,NYU LANGONE CBI,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_201_6002871.h5,16,0,AXFLAIR,Skyra,2.8936,12,TH RADIOLOGY,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_200_6002608.h5,16,0,AXFLAIR,Skyra,2.8936,20,NYU LANGONE CBI,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_201_6002919.h5,16,0,AXFLAIR,Skyra,2.8936,20,TH RADIOLOGY,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_201_6002876.h5,16,0,AXFLAIR,Skyra,2.8936,20,TH RADIOLOGY,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_200_6002533.h5,16,0,AXFLAIR,Skyra,2.8936,22,NYU LANGONE CBI,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_201_6002923.h5,16,0,AXFLAIR,Skyra,2.8936,16,TH RADIOLOGY,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_201_6002972.h5,16,0,AXFLAIR,Skyra,2.8936,20,TH RADIOLOGY,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_201_6002947.h5,14,0,AXFLAIR,Skyra,2.8936,20,TH RADIOLOGY,TurboSpinEcho,640,320,320,320,14,fastmri_brain,
,file_brain_AXFLAIR_200_6002492.h5,16,0,AXFLAIR,Skyra,2.8936,16,NYU LANGONE CBI,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_200_6002460.h5,16,0,AXFLAIR,Skyra,2.8936,16,NYU LANGONE CBI,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_201_6003005.h5,16,0,AXFLAIR,Skyra,2.8936,20,TH RADIOLOGY,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_201_6002882.h5,16,0,AXFLAIR,Skyra,2.8936,16,TH RADIOLOGY,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_200_6002467.h5,16,0,AXFLAIR,Skyra,2.8936,20,NYU LANGONE CBI,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_201_6002925.h5,16,0,AXFLAIR,Skyra,2.8936,20,TH RADIOLOGY,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_201_6003002.h5,16,0,AXFLAIR,Skyra,2.8936,20,TH RADIOLOGY,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_201_6002911.h5,16,0,AXFLAIR,Skyra,2.8936,12,TH RADIOLOGY,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_201_6002957.h5,16,0,AXFLAIR,Skyra,2.8936,20,TH RADIOLOGY,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_201_6002939.h5,16,0,AXFLAIR,Skyra,2.8936,20,TH RADIOLOGY,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_201_6002944.h5,16,0,AXFLAIR,Skyra,2.8936,16,TH RADIOLOGY,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_201_6002892.h5,16,0,AXFLAIR,Skyra,2.8936,16,TH RADIOLOGY,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_200_6002638.h5,16,0,AXFLAIR,Skyra,2.8936,20,NYU LANGONE CBI,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_201_6003004.h5,16,0,AXFLAIR,Skyra,2.8936,20,TH RADIOLOGY,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_201_6002950.h5,16,0,AXFLAIR,Skyra,2.8936,20,TH RADIOLOGY,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_201_6003023.h5,14,0,AXFLAIR,Skyra,2.8936,16,TH RADIOLOGY,TurboSpinEcho,640,320,320,320,14,fastmri_brain,
,file_brain_AXFLAIR_200_6002541.h5,16,0,AXFLAIR,Skyra,2.8936,16,NYU LANGONE CBI,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_200_6002548.h5,16,0,AXFLAIR,Skyra,2.8936,20,NYU LANGONE CBI,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_201_6002931.h5,16,0,AXFLAIR,Skyra,2.8936,16,TH RADIOLOGY,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_200_6002653.h5,16,0,AXFLAIR,Skyra,2.8936,16,NYU LANGONE CBI,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_200_6002558.h5,16,0,AXFLAIR,Skyra,2.8936,20,NYU LANGONE CBI,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_200_6002510.h5,16,0,AXFLAIR,Skyra,2.8936,16,NYU LANGONE CBI,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_201_6002971.h5,14,0,AXFLAIR,Skyra,2.8936,20,TH RADIOLOGY,TurboSpinEcho,640,320,320,320,14,fastmri_brain,
,file_brain_AXFLAIR_200_6002469.h5,16,0,AXFLAIR,Skyra,2.8936,16,NYU LANGONE CBI,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_201_6002954.h5,16,0,AXFLAIR,Skyra,2.8936,20,TH RADIOLOGY,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_200_6002488.h5,16,0,AXFLAIR,Skyra,2.8936,16,NYU LANGONE CBI,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_200_6002516.h5,16,0,AXFLAIR,Skyra,2.8936,16,NYU LANGONE CBI,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_201_6002960.h5,16,0,AXFLAIR,Skyra,2.8936,16,TH RADIOLOGY,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_200_6002507.h5,16,0,AXFLAIR,Skyra,2.8936,16,NYU LANGONE CBI,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_201_6002917.h5,16,0,AXFLAIR,Skyra,2.8936,20,TH RADIOLOGY,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_200_6002570.h5,16,0,AXFLAIR,Skyra,2.8936,16,NYU LANGONE CBI,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_200_6002487.h5,16,0,AXFLAIR,Skyra,2.8936,20,NYU LANGONE CBI,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_201_6003018.h5,16,0,AXFLAIR,Skyra,2.8936,16,TH RADIOLOGY,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_200_6002606.h5,16,0,AXFLAIR,Skyra,2.8936,20,NYU LANGONE CBI,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_201_6002867.h5,16,0,AXFLAIR,Skyra,2.8936,20,TH RADIOLOGY,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_201_6002928.h5,16,0,AXFLAIR,Skyra,2.8936,16,TH RADIOLOGY,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_200_6002452.h5,16,0,AXFLAIR,Skyra,2.8936,20,NYU LANGONE CBI,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_201_6002977.h5,16,0,AXFLAIR,Skyra,2.8936,20,TH RADIOLOGY,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_200_6002435.h5,16,0,AXFLAIR,Skyra,2.8936,16,NYU LANGONE CBI,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_201_6002976.h5,16,0,AXFLAIR,Skyra,2.8936,16,TH RADIOLOGY,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_201_6002964.h5,16,0,AXFLAIR,Skyra,2.8936,16,TH RADIOLOGY,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_200_6002611.h5,16,0,AXFLAIR,Skyra,2.8936,20,NYU LANGONE CBI,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_201_6003026.h5,16,0,AXFLAIR,Skyra,2.8936,20,TH RADIOLOGY,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_201_6002992.h5,14,0,AXFLAIR,Skyra,2.8936,20,TH RADIOLOGY,TurboSpinEcho,640,320,320,320,14,fastmri_brain,
,file_brain_AXFLAIR_201_6002994.h5,16,0,AXFLAIR,Skyra,2.8936,20,TH RADIOLOGY,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_200_6002429.h5,16,0,AXFLAIR,Skyra,2.8936,20,NYU LANGONE CBI,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_200_6002538.h5,16,0,AXFLAIR,Skyra,2.8936,16,NYU LANGONE CBI,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_201_6003024.h5,16,0,AXFLAIR,Skyra,2.8936,20,TH RADIOLOGY,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_200_6002648.h5,16,0,AXFLAIR,Skyra,2.8936,16,NYU LANGONE CBI,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_201_6002906.h5,16,0,AXFLAIR,Skyra,2.8936,20,TH RADIOLOGY,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_201_6003008.h5,16,0,AXFLAIR,Skyra,2.8936,20,TH RADIOLOGY,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_201_6002973.h5,16,0,AXFLAIR,Skyra,2.8936,20,TH RADIOLOGY,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_201_6003027.h5,12,0,AXFLAIR,Skyra,2.8936,16,TH RADIOLOGY,TurboSpinEcho,640,320,320,320,12,fastmri_brain,
,file_brain_AXFLAIR_200_6002512.h5,16,0,AXFLAIR,Skyra,2.8936,16,NYU LANGONE CBI,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_200_6002442.h5,16,0,AXFLAIR,Skyra,2.8936,16,NYU LANGONE CBI,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_200_6002553.h5,16,0,AXFLAIR,Skyra,2.8936,16,NYU LANGONE CBI,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_201_6002998.h5,16,0,AXFLAIR,Skyra,2.8936,20,TH RADIOLOGY,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_200_6002481.h5,16,0,AXFLAIR,Skyra,2.8936,20,NYU LANGONE CBI,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_201_6002929.h5,16,0,AXFLAIR,Skyra,2.8936,16,TH RADIOLOGY,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_200_6002641.h5,16,0,AXFLAIR,Skyra,2.8936,16,NYU LANGONE CBI,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_201_6002938.h5,16,0,AXFLAIR,Skyra,2.8936,16,TH RADIOLOGY,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXFLAIR_201_6003012.h5,16,0,AXFLAIR,Skyra,2.8936,16,TH RADIOLOGY,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1_206_2060094.h5,16,0,AXT1,Aera,1.494,20,NYU,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1_202_2020374.h5,14,0,AXT1,Aera,1.494,20,TH,TurboSpinEcho,640,320,320,320,14,fastmri_brain,
,file_brain_AXT1_202_2020570.h5,12,0,AXT1,Aera,1.494,16,TH,TurboSpinEcho,640,320,320,320,12,fastmri_brain,
,file_brain_AXT1_202_2020098.h5,12,0,AXT1,Aera,1.494,16,TH,TurboSpinEcho,640,320,320,320,12,fastmri_brain,
,file_brain_AXT1_202_2020496.h5,16,0,AXT1,Aera,1.494,20,TH,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1_202_2020052.h5,16,0,AXT1,Aera,1.494,20,TH,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1_202_2020334.h5,16,0,AXT1,Aera,1.494,20,TH,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1_202_2020256.h5,16,0,AXT1,Aera,1.494,16,TH,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1_206_6000204.h5,16,0,AXT1,Aera,1.494,16,NYU LANGONE LOC,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1_202_2020332.h5,16,0,AXT1,Aera,1.494,20,TH,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1_202_2020366.h5,16,0,AXT1,Aera,1.494,20,TH,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1_202_2020134.h5,16,0,AXT1,Aera,1.494,16,TH,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1_202_2020103.h5,16,0,AXT1,Aera,1.494,16,TH,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1_202_2020582.h5,16,0,AXT1,Aera,1.494,12,TH,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1_202_2020323.h5,16,0,AXT1,Aera,1.494,20,TH,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1_202_2020514.h5,16,0,AXT1,Aera,1.494,20,TH,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1_202_2020005.h5,16,0,AXT1,Aera,1.494,20,TH,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1_202_2020221.h5,16,0,AXT1,Aera,1.494,20,TH,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1_202_2020381.h5,16,0,AXT1,Aera,1.494,20,TH,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1_202_2020100.h5,16,0,AXT1,Aera,1.494,20,TH,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1_202_2020051.h5,16,0,AXT1,Aera,1.494,16,TH,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1_202_2020076.h5,16,0,AXT1,Aera,1.494,20,TH,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1_202_2020122.h5,16,0,AXT1,Aera,1.494,20,TH,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1_202_2020069.h5,16,0,AXT1,Aera,1.494,12,TH,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1_202_6000339.h5,16,0,AXT1,Aera,1.494,16,TH RADIOLOGY,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1_202_2020264.h5,14,0,AXT1,Aera,1.494,20,TH,TurboSpinEcho,640,320,320,320,14,fastmri_brain,
,file_brain_AXT1_202_2020238.h5,14,0,AXT1,Aera,1.494,20,TH,TurboSpinEcho,640,320,320,320,14,fastmri_brain,
,file_brain_AXT1_202_2020141.h5,16,0,AXT1,Aera,1.494,12,TH,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1_202_2020359.h5,16,0,AXT1,Aera,1.494,16,TH,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1_202_2120023.h5,12,0,AXT1,Aera,1.494,20,TH,TurboSpinEcho,640,320,320,320,12,fastmri_brain,
,file_brain_AXT1_206_2060036.h5,16,0,AXT1,Aera,1.494,20,NYU,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1_202_2020310.h5,14,0,AXT1,Aera,1.494,12,TH,TurboSpinEcho,640,320,320,320,14,fastmri_brain,
,file_brain_AXT1_202_2020477.h5,16,0,AXT1,Aera,1.494,16,TH,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1_206_6000228.h5,16,0,AXT1,Aera,1.494,16,NYU LANGONE LOC,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1_202_2020349.h5,16,0,AXT1,Aera,1.494,20,TH,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1_202_2020568.h5,16,0,AXT1,Aera,1.494,16,TH,TurboSpinEcho,640,320,320,320,16,fastmri_brain,
