folderDirectory,filename,end_slice,start_slice,protocolName,systemModel,systemFieldStrength_T,receiverChannels,institutionName,sequence_type,encodeX,encodeY,reconX,reconY,numSlices,datasetName
,file_brain_AXFLAIR_210_6001499.h5,16,0,AXFLAIR,Prisma_fit,2.8936,16,NYU LANGONE CBI,TurboSpinEcho,640,320,320,320,16,fastmri_brain
,file_brain_AXFLAIR_210_6001555.h5,16,0,AXFLAIR,Prisma_fit,2.8936,16,NYU LANGONE CBI,TurboSpinEcho,640,320,320,320,16,fastmri_brain
,file_brain_AXFLAIR_210_6001867.h5,16,0,AXFLAIR,Prisma_fit,2.8936,16,NYU LANGONE CBI,TurboSpinEcho,640,320,320,320,16,fastmri_brain
,file_brain_AXFLAIR_210_6001896.h5,16,0,AXFLAIR,Prisma_fit,2.8936,16,NYU LANGONE CBI,TurboSpinEcho,640,320,320,320,16,fastmri_brain
,file_brain_AXFLAIR_210_6001541.h5,16,0,AXFLAIR,Prisma_fit,2.8936,20,NYU LANGONE CBI,TurboSpinEcho,640,320,320,320,16,fastmri_brain
,file_brain_AXFLAIR_210_6001887.h5,16,0,AXFLAIR,Prisma_fit,2.8936,16,NYU LANGONE CBI,TurboSpinEcho,640,320,320,320,16,fastmri_brain
,file_brain_AXFLAIR_210_6001875.h5,16,0,AXFLAIR,Prisma_fit,2.8936,20,NYU LANGONE CBI,TurboSpinEcho,640,320,320,320,16,fastmri_brain
,file_brain_AXT1_206_2060051.h5,16,0,AXT1,Aera,1.494,20,NYU,TurboSpinEcho,640,320,320,320,16,fastmri_brain
,file_brain_AXT1_202_2020477.h5,16,0,AXT1,Aera,1.494,16,TH,TurboSpinEcho,640,320,320,320,16,fastmri_brain
,file_brain_AXT1_202_2020134.h5,16,0,AXT1,Aera,1.494,16,TH,TurboSpinEcho,640,320,320,320,16,fastmri_brain
,file_brain_AXT1_202_2020217.h5,16,0,AXT1,Aera,1.494,12,TH,TurboSpinEcho,640,320,320,320,16,fastmri_brain
,file_brain_AXT1_202_2020034.h5,16,0,AXT1,Aera,1.494,20,TH,TurboSpinEcho,640,320,320,320,16,fastmri_brain
,file_brain_AXT1_202_2020017.h5,16,0,AXT1,Aera,1.494,16,TH,TurboSpinEcho,640,320,320,320,16,fastmri_brain
,file_brain_AXT1_202_2020447.h5,16,0,AXT1,Aera,1.494,12,TH,TurboSpinEcho,640,320,320,320,16,fastmri_brain
,file_brain_AXT1_202_2020332.h5,16,0,AXT1,Aera,1.494,20,TH,TurboSpinEcho,640,320,320,320,16,fastmri_brain
,file_brain_AXT1_202_2020059.h5,16,0,AXT1,Aera,1.494,16,TH,TurboSpinEcho,640,320,320,320,16,fastmri_brain
,file_brain_AXT1_202_2020100.h5,16,0,AXT1,Aera,1.494,20,TH,TurboSpinEcho,640,320,320,320,16,fastmri_brain
,file_brain_AXT1_202_2020334.h5,16,0,AXT1,Aera,1.494,20,TH,TurboSpinEcho,640,320,320,320,16,fastmri_brain
,file_brain_AXT1_202_2020266.h5,16,0,AXT1,Aera,1.494,16,TH,TurboSpinEcho,640,320,320,320,16,fastmri_brain
,file_brain_AXT1_202_2020037.h5,16,0,AXT1,Aera,1.494,16,TH,TurboSpinEcho,640,320,320,320,16,fastmri_brain
,file_brain_AXT1_202_2020490.h5,16,0,AXT1,Aera,1.494,20,TH,TurboSpinEcho,640,320,320,320,16,fastmri_brain
,file_brain_AXT1_202_2020170.h5,16,0,AXT1,Aera,1.494,16,TH,TurboSpinEcho,640,320,320,320,16,fastmri_brain
,file_brain_AXT1_202_2020336.h5,16,0,AXT1,Aera,1.494,16,TH,TurboSpinEcho,640,320,320,320,16,fastmri_brain
,file_brain_AXT1_202_2020582.h5,16,0,AXT1,Aera,1.494,12,TH,TurboSpinEcho,640,320,320,320,16,fastmri_brain
,file_brain_AXT1_201_6002802.h5,16,0,AXT1,Skyra,2.8936,16,TH RADIOLOGY,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1_201_6002826.h5,16,0,AXT1,Skyra,2.8936,16,TH RADIOLOGY,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1_201_6002834.h5,16,0,AXT1,Skyra,2.8936,16,TH RADIOLOGY,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1_201_6002851.h5,16,0,AXT1,Skyra,2.8936,16,TH RADIOLOGY,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1_201_6002717.h5,16,0,AXT1,Skyra,2.8936,16,TH RADIOLOGY,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1_201_6002809.h5,16,0,AXT1,Skyra,2.8936,20,TH RADIOLOGY,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1_201_6002822.h5,14,0,AXT1,Skyra,2.8936,12,TH RADIOLOGY,Flash,640,320,320,320,14,fastmri_brain
,file_brain_AXT1_201_6002779.h5,16,0,AXT1,Skyra,2.8936,16,TH RADIOLOGY,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1_201_6002856.h5,16,0,AXT1,Skyra,2.8936,20,TH RADIOLOGY,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1_201_6002719.h5,16,0,AXT1,Skyra,2.8936,20,TH RADIOLOGY,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1_201_6002697.h5,16,0,AXT1,Skyra,2.8936,20,TH RADIOLOGY,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1_201_6002800.h5,16,0,AXT1,Skyra,2.8936,20,TH RADIOLOGY,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1_201_6002757.h5,16,0,AXT1,Skyra,2.8936,12,TH RADIOLOGY,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1_201_6002844.h5,16,0,AXT1,Skyra,2.8936,20,TH RADIOLOGY,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1_201_6002747.h5,16,0,AXT1,Skyra,2.8936,16,TH RADIOLOGY,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1_201_6002859.h5,16,0,AXT1,Skyra,2.8936,16,TH RADIOLOGY,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1_201_6002796.h5,16,0,AXT1,Skyra,2.8936,16,TH RADIOLOGY,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1PRE_200_6002408.h5,16,0,AXT1PRE,Skyra,2.8936,16,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1PRE_200_6002358.h5,16,0,AXT1PRE,Skyra,2.8936,16,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1PRE_200_6002169.h5,16,0,AXT1PRE,Skyra,2.8936,20,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1PRE_200_6002204.h5,16,0,AXT1PRE,Skyra,2.8936,16,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1PRE_200_6002388.h5,16,0,AXT1PRE,Skyra,2.8936,16,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1PRE_200_6002207.h5,16,0,AXT1PRE,Skyra,2.8936,20,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1PRE_201_6002904.h5,16,0,AXT1PRE,Skyra,2.8936,20,TH RADIOLOGY,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1PRE_201_6002849.h5,16,0,AXT1PRE,Skyra,2.8936,16,TH RADIOLOGY,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1PRE_201_6002723.h5,16,0,AXT1PRE,Skyra,2.8936,20,TH RADIOLOGY,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1PRE_201_6002712.h5,16,0,AXT1PRE,Skyra,2.8936,20,TH RADIOLOGY,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1PRE_200_6002047.h5,16,0,AXT1PRE,Skyra,2.8936,16,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1PRE_200_6002395.h5,16,0,AXT1PRE,Skyra,2.8936,16,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1PRE_200_6002032.h5,16,0,AXT1PRE,Skyra,2.8936,16,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1PRE_200_6002323.h5,16,0,AXT1PRE,Skyra,2.8936,16,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1PRE_201_6002715.h5,16,0,AXT1PRE,Skyra,2.8936,16,TH RADIOLOGY,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1PRE_200_6002338.h5,16,0,AXT1PRE,Skyra,2.8936,20,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1PRE_200_6002399.h5,14,0,AXT1PRE,Skyra,2.8936,16,NYU LANGONE CBI,Flash,640,320,320,320,14,fastmri_brain
,file_brain_AXT1PRE_203_6000807.h5,16,0,AXT1PRE,TrioTim,2.8936,4,NYU Clinical Cancer Ctr,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1PRE_203_6000740.h5,16,0,AXT1PRE,TrioTim,2.8936,4,NYU Clinical Cancer Ctr,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1PRE_203_6000885.h5,16,0,AXT1PRE,TrioTim,2.8936,4,NYU Clinical Cancer Ctr,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1PRE_203_6000888.h5,16,0,AXT1PRE,TrioTim,2.8936,4,NYU Clinical Cancer Ctr,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1PRE_203_6000701.h5,16,0,AXT1PRE,TrioTim,2.8936,4,NYU Clinical Cancer Ctr,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1PRE_203_6000689.h5,16,0,AXT1PRE,TrioTim,2.8936,4,NYU Clinical Cancer Ctr,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1PRE_203_6000711.h5,16,0,AXT1PRE,TrioTim,2.8936,4,NYU Clinical Cancer Ctr,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1PRE_203_6000835.h5,16,0,AXT1PRE,TrioTim,2.8936,4,NYU Clinical Cancer Ctr,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1PRE_203_6000761.h5,16,0,AXT1PRE,TrioTim,2.8936,4,NYU Clinical Cancer Ctr,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1PRE_203_6000775.h5,16,0,AXT1PRE,TrioTim,2.8936,4,NYU Clinical Cancer Ctr,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1PRE_203_6000799.h5,14,0,AXT1PRE,TrioTim,2.8936,4,NYU Clinical Cancer Ctr,Flash,640,320,320,320,14,fastmri_brain
,file_brain_AXT1PRE_203_6000655.h5,16,0,AXT1PRE,TrioTim,2.8936,4,NYU Clinical Cancer Ctr,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1PRE_203_6000734.h5,16,0,AXT1PRE,TrioTim,2.8936,4,NYU Clinical Cancer Ctr,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1PRE_203_6000873.h5,16,0,AXT1PRE,TrioTim,2.8936,4,NYU Clinical Cancer Ctr,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1PRE_203_6000805.h5,16,0,AXT1PRE,TrioTim,2.8936,4,NYU Clinical Cancer Ctr,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1PRE_203_6000724.h5,16,0,AXT1PRE,TrioTim,2.8936,4,NYU Clinical Cancer Ctr,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1PRE_203_6000847.h5,16,0,AXT1PRE,TrioTim,2.8936,4,NYU Clinical Cancer Ctr,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1PRE_209_6001178.h5,16,0,AXT1PRE,Biograph_mMR,2.8936,14,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1PRE_209_6001156.h5,16,0,AXT1PRE,Biograph_mMR,2.8936,14,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1PRE_209_6001285.h5,16,0,AXT1PRE,Biograph_mMR,2.8936,12,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1PRE_209_6001457.h5,16,0,AXT1PRE,Biograph_mMR,2.8936,12,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1PRE_209_6001166.h5,16,0,AXT1PRE,Biograph_mMR,2.8936,14,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1PRE_209_6001101.h5,16,0,AXT1PRE,Biograph_mMR,2.8936,12,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1PRE_209_6001105.h5,16,0,AXT1PRE,Biograph_mMR,2.8936,12,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1PRE_209_6001440.h5,16,0,AXT1PRE,Biograph_mMR,2.8936,12,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1PRE_209_6001267.h5,16,0,AXT1PRE,Biograph_mMR,2.8936,12,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1PRE_209_6001244.h5,16,0,AXT1PRE,Biograph_mMR,2.8936,12,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1PRE_209_6001138.h5,16,0,AXT1PRE,Biograph_mMR,2.8936,12,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1PRE_209_6001122.h5,16,0,AXT1PRE,Biograph_mMR,2.8936,14,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1PRE_209_6001209.h5,16,0,AXT1PRE,Biograph_mMR,2.8936,14,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1PRE_209_6001257.h5,16,0,AXT1PRE,Biograph_mMR,2.8936,14,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1PRE_209_6001449.h5,16,0,AXT1PRE,Biograph_mMR,2.8936,12,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1PRE_209_6001352.h5,14,0,AXT1PRE,Biograph_mMR,2.8936,14,NYU LANGONE CBI,Flash,640,320,320,320,14,fastmri_brain
,file_brain_AXT1PRE_209_6001278.h5,16,0,AXT1PRE,Biograph_mMR,2.8936,12,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1POST_202_6000449.h5,16,0,AXT1POST,Aera,1.494,20,TH RADIOLOGY,TurboSpinEcho,640,320,320,320,16,fastmri_brain
,file_brain_AXT1POST_205_2050235.h5,16,0,AXT1POST,Aera,1.494,16,NYU,TurboSpinEcho,640,320,320,320,16,fastmri_brain
,file_brain_AXT1POST_202_6000285.h5,16,0,AXT1POST,Aera,1.494,12,TH RADIOLOGY,TurboSpinEcho,640,320,320,320,16,fastmri_brain
,file_brain_AXT1POST_205_2050243.h5,16,0,AXT1POST,Aera,1.494,16,NYU,TurboSpinEcho,640,320,320,320,16,fastmri_brain
,file_brain_AXT1POST_202_6000341.h5,12,0,AXT1POST,Aera,1.494,16,TH RADIOLOGY,TurboSpinEcho,640,320,320,320,12,fastmri_brain
,file_brain_AXT1POST_205_2050137.h5,16,0,AXT1POST,Aera,1.494,16,NYU,TurboSpinEcho,640,320,320,320,16,fastmri_brain
,file_brain_AXT1POST_202_6000380.h5,16,0,AXT1POST,Aera,1.494,20,TH RADIOLOGY,TurboSpinEcho,640,320,320,320,16,fastmri_brain
,file_brain_AXT1POST_202_6000320.h5,16,0,AXT1POST,Aera,1.494,16,TH RADIOLOGY,TurboSpinEcho,640,320,320,320,16,fastmri_brain
,file_brain_AXT1POST_205_2050133.h5,16,0,AXT1POST,Aera,1.494,16,NYU,TurboSpinEcho,640,320,320,320,16,fastmri_brain
,file_brain_AXT1POST_205_2050186.h5,16,0,AXT1POST,Aera,1.494,16,NYU,TurboSpinEcho,640,320,320,320,16,fastmri_brain
,file_brain_AXT1POST_205_6000130.h5,16,0,AXT1POST,Aera,1.494,16,NYU LANGONE 32ND ST,TurboSpinEcho,640,320,320,320,16,fastmri_brain
,file_brain_AXT1POST_202_6000318.h5,14,0,AXT1POST,Aera,1.494,16,TH RADIOLOGY,TurboSpinEcho,640,320,320,320,14,fastmri_brain
,file_brain_AXT1POST_205_2050210.h5,16,0,AXT1POST,Aera,1.494,16,NYU,TurboSpinEcho,640,320,320,320,16,fastmri_brain
,file_brain_AXT1POST_202_6000527.h5,16,0,AXT1POST,Aera,1.494,20,TH RADIOLOGY,TurboSpinEcho,640,320,320,320,16,fastmri_brain
,file_brain_AXT1POST_205_6000058.h5,16,0,AXT1POST,Aera,1.494,16,NYU LANGONE 32ND ST,TurboSpinEcho,640,320,320,320,16,fastmri_brain
,file_brain_AXT1POST_202_6000371.h5,16,0,AXT1POST,Aera,1.494,16,TH RADIOLOGY,TurboSpinEcho,640,320,320,320,16,fastmri_brain
,file_brain_AXT1POST_202_6000399.h5,16,0,AXT1POST,Aera,1.494,20,TH RADIOLOGY,TurboSpinEcho,640,320,320,320,16,fastmri_brain
,file_brain_AXT1POST_208_2080493.h5,16,0,AXT1POST,Avanto,1.494,4,NYU,TurboSpinEcho,640,322,320,320,16,fastmri_brain
,file_brain_AXT1POST_207_2070450.h5,16,0,AXT1POST,Avanto,1.494,4,NYU,TurboSpinEcho,640,322,320,320,16,fastmri_brain
,file_brain_AXT1POST_207_2070492.h5,16,0,AXT1POST,Avanto,1.494,4,NYU,TurboSpinEcho,640,322,320,320,16,fastmri_brain
,file_brain_AXT1POST_207_2070386.h5,16,0,AXT1POST,Avanto,1.494,4,NYU,TurboSpinEcho,640,322,320,320,16,fastmri_brain
,file_brain_AXT1POST_208_2080159.h5,16,0,AXT1POST,Avanto,1.494,4,NYU,TurboSpinEcho,640,322,320,320,16,fastmri_brain
,file_brain_AXT1POST_207_2070697.h5,16,0,AXT1POST,Avanto,1.494,4,NYU,TurboSpinEcho,640,322,320,320,16,fastmri_brain
,file_brain_AXT1POST_208_2080150.h5,16,0,AXT1POST,Avanto,1.494,4,NYU,TurboSpinEcho,640,322,320,320,16,fastmri_brain
,file_brain_AXT1POST_207_2070510.h5,16,0,AXT1POST,Avanto,1.494,4,NYU,TurboSpinEcho,640,322,320,320,16,fastmri_brain
,file_brain_AXT1POST_207_2070778.h5,16,0,AXT1POST,Avanto,1.494,4,NYU,TurboSpinEcho,640,322,320,320,16,fastmri_brain
,file_brain_AXT1POST_207_2070020.h5,16,0,AXT1POST,Avanto,1.494,4,NYU,TurboSpinEcho,640,322,320,320,16,fastmri_brain
,file_brain_AXT1POST_208_2080559.h5,16,0,AXT1POST,Avanto,1.494,4,NYU,TurboSpinEcho,640,322,320,320,16,fastmri_brain
,file_brain_AXT1POST_207_2070381.h5,16,0,AXT1POST,Avanto,1.494,4,NYU,TurboSpinEcho,640,322,320,320,16,fastmri_brain
,file_brain_AXT1POST_207_2070168.h5,16,0,AXT1POST,Avanto,1.494,4,NYU,TurboSpinEcho,640,322,320,320,16,fastmri_brain
,file_brain_AXT1POST_208_2080082.h5,16,0,AXT1POST,Avanto,1.494,4,NYU,TurboSpinEcho,640,322,320,320,16,fastmri_brain
,file_brain_AXT1POST_207_2070658.h5,16,0,AXT1POST,Avanto,1.494,4,NYU,TurboSpinEcho,640,322,320,320,16,fastmri_brain
,file_brain_AXT1POST_207_2070824.h5,16,0,AXT1POST,Avanto,1.494,4,NYU,TurboSpinEcho,640,322,320,320,16,fastmri_brain
,file_brain_AXT1POST_208_2080282.h5,16,0,AXT1POST,Avanto,1.494,4,NYU,TurboSpinEcho,640,322,320,320,16,fastmri_brain
,file_brain_AXT1POST_200_6002110.h5,16,0,AXT1POST,Skyra,2.8936,16,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1POST_201_6002773.h5,16,0,AXT1POST,Skyra,2.8936,16,TH RADIOLOGY,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1POST_200_6002340.h5,16,0,AXT1POST,Skyra,2.8936,20,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1POST_200_6002312.h5,16,0,AXT1POST,Skyra,2.8936,16,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1POST_201_6002774.h5,16,0,AXT1POST,Skyra,2.8936,12,TH RADIOLOGY,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1POST_201_6002801.h5,14,0,AXT1POST,Skyra,2.8936,16,TH RADIOLOGY,Flash,640,320,320,320,14,fastmri_brain
,file_brain_AXT1POST_200_6002268.h5,16,0,AXT1POST,Skyra,2.8936,16,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1POST_200_6002373.h5,16,0,AXT1POST,Skyra,2.8936,16,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1POST_201_6002848.h5,16,0,AXT1POST,Skyra,2.8936,12,TH RADIOLOGY,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1POST_201_6002787.h5,16,0,AXT1POST,Skyra,2.8936,16,TH RADIOLOGY,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1POST_200_6002245.h5,16,0,AXT1POST,Skyra,2.8936,20,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1POST_201_6002714.h5,16,0,AXT1POST,Skyra,2.8936,20,TH RADIOLOGY,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1POST_201_6002827.h5,16,0,AXT1POST,Skyra,2.8936,16,TH RADIOLOGY,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1POST_201_6002845.h5,16,0,AXT1POST,Skyra,2.8936,20,TH RADIOLOGY,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1POST_200_6002284.h5,16,0,AXT1POST,Skyra,2.8936,20,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1POST_200_6002324.h5,16,0,AXT1POST,Skyra,2.8936,16,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1POST_201_6002831.h5,16,0,AXT1POST,Skyra,2.8936,16,TH RADIOLOGY,Flash,640,320,320,320,16,fastmri_brain
,file_brain_AXT1POST_210_6001820.h5,16,0,AXT1POST,Prisma_fit,2.8936,20,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain
